,cq,baseline,plateau,slope,inflection,asymmetry,drift,CurveCall
90080,40.143878064057,20.616289744373,42.976283282826,-0.43060821940867,35.957792532894,5.5,0.13414097135786,True
339197,39.074571400369,20.013520863831,40.860366553272,-0.43173190606338,34.899381168768,5.5,0.085239228662344,True
163784,10.746998376781,24.175552608367,25.166538708799,-0.28193808178001,24.604262961056,0.5,0.01425858943753,False
125579,39.051876230133,18.872515479637,37.039320555598,-0.45984162525809,35.131911751374,5.5,0.065341467777023,True
15244,38.295783261973,22.505052706411,50.157776283528,-0.41550080919151,33.957493667847,5.5,0.086280900574337,True
25441,37.591112599158,23.279045625981,48.415233947824,-0.44813431441063,33.568740781375,5.5,0.032140946584938,True
107292,45.483640006362,18.371795734083,34.662186645383,-0.66353748916271,44.967728971033,2.3838850731435,0.039776266604516,False
336272,38.520821692628,17.743636446328,39.452333691002,-0.38502355839012,33.839126774001,5.5,0.0063241002221052,True
339571,,17.759221087083,39.33965704312,-0.045845651733609,0.0,3.7813459160346,-0.20546147911615,False
292420,39.829713752378,15.635756974858,29.918951688073,-0.42632340373264,35.601555454981,5.5,0.026726500184535,True
154249,38.544843456863,16.859073971007,38.912747666788,-0.46410913464705,34.660923270208,5.5,0.074142926679099,True
38297,38.889637077781,25.029617984173,52.600932318218,-0.43611151973657,34.756375846902,5.5,0.10050543339799,True
374772,38.349305400375,11.770179207256,30.828684377459,-0.38227241839192,33.633917237008,5.5,0.024624756992839,True
291983,,19.621465182304,61.092772988408,-0.045267409024851,60.0,5.3581000918914,0.013576574026539,False
26414,38.130975005199,18.1683254227,36.550994932167,-0.43906162417916,34.025485621478,5.5,0.023851676260943,True
269488,37.941653694257,15.322179155354,34.865262676954,-0.46012031391714,34.024063485033,5.5,0.017408016405246,True
213989,18.445352301984,19.312932526318,20.440227164698,-0.01,41.693683771824,1.7842493785003,0.060979910845859,False
149401,48.614337055827,16.790202025594,23.469960302234,-0.75194506532149,46.217136887892,5.5,0.15576269355187,False
354692,38.34051464394,16.203028558806,40.219494797829,-0.4276309482023,34.125284561916,5.5,0.024429440836901,True
26789,39.612228999933,23.461342593485,50.616162455823,-0.41263154738885,35.243772811177,5.5,0.088096366534676,True
94072,46.301427395586,21.263901645233,37.007815476628,-0.79804348842977,47.167373198817,1.4424606629018,0.033449506465924,False
268042,,23.087439094281,23.67677674189,-0.01,33.883845989323,3.2609801150151,0.028124591276329,False
24802,18.811149152334,18.838648756971,21.770771087572,-0.14134395969563,6.0581256715404,5.5,0.038421824338731,False
95696,47.262058194073,19.544899656874,30.817767019824,-0.73341053494333,48.247793512072,1.4221788445326,0.027333435435742,False
109419,,18.702841148362,21.197556774368,-0.47718335690924,46.560776550168,5.5,0.11794331182144,False
15165,37.878269492336,23.772546036407,53.959016905872,-0.43198391846088,33.70551499886,5.5,0.058841494326574,True
95119,38.715030390763,22.29752473322,42.367470887282,-0.41648662739179,34.387009469287,5.5,0.062412452137396,True
238385,39.538111221805,15.19480229344,34.119687417079,-0.4211109991353,35.257617858848,5.5,0.11113036295672,True
26378,39.729279778237,15.524916139222,33.922285947706,-0.41190384809925,35.353105957127,5.5,0.080801099208465,True
181984,49.623011521564,22.84231666854,28.055491161591,-0.73921727776138,47.18453654121,5.5,0.067752994338211,False
441255,39.586227374577,14.80373136435,31.790867234556,-0.40070192046025,35.087714278367,5.5,0.028082676983694,True
122117,39.127961115265,18.859502316781,34.761331097006,-0.44295590885416,35.058565491828,5.5,0.025711359425323,True
25846,32.5837081342,21.489821918061,22.879902140451,-0.18609229525846,22.897316581218,5.5,0.024040635543977,False
53461,38.791640098222,17.629717956237,37.538362256328,-0.44204608649708,34.713868816158,5.5,0.059902621852851,True
455367,49.563389522352,15.908768903111,17.781394393978,-0.69228224499842,46.959591938505,5.5,0.081647337876178,False
95288,49.081714736092,21.4825728151,25.898298063372,-2.0537392967132,50.984045086328,0.5,0.07995896353887,False
94112,38.796846174177,20.811601757474,39.645982286401,-0.41517666607316,34.45516952381,5.5,0.049233057368291,True
374807,,13.591550020508,25.760983190691,-0.050903446711916,0.0,3.6769333852374,-0.12364026509803,False
313356,,11.417194325113,99.296155263602,-1.2844742434698,60.0,0.5,0.022080321321336,False
96119,42.710202349116,17.416043185258,33.027648977306,-0.47210850746047,40.132301469915,3.8746301618072,0.00363511815639,False
259414,39.780062960665,11.519734070622,26.57618906742,-0.38796181461151,35.133825189374,5.5,0.057174706709132,True
374808,,12.034642477699,324.47221890995,-1.4294462730091,60.0,0.5,0.023696415023877,False
365105,,18.521629998793,741.077661628,-1.5705780593818,60.0,0.5,0.046456022213001,False
25431,,11.115491052124,17.819484908353,-0.080870040590801,0.0,0.5,0.031970009259493,False
19781,,18.742256275628,98.894957871092,-1.0207921860001,60.0,0.5,0.017653102156905,False
177495,48.544348428283,20.036467538806,22.96732222455,-2.1009340832351,48.725851450517,1.6621992213407,0.077582314421606,False
266136,,9.6664746942801,27.576431851173,-0.07033062752523,46.487450434539,0.5,-0.081417682882844,False
133201,16.431687320907,14.818822554004,17.213989072545,-0.13943477739095,3.5040456622363,5.5,0.035800680777628,False
339628,,18.078145775858,19.000736389829,-0.13499907730459,13.897987030021,5.5,-0.0086218838999551,False
107619,38.390700082328,18.514722141363,33.466929612286,-0.43784442614875,34.273797526957,5.5,0.019592165309977,True
133216,46.126611731066,20.49186226798,35.150751836472,-0.64364047726474,45.861372584531,2.1806341083319,0.044952877950682,False
21967,19.417321875023,22.776973416389,26.144986270648,-0.092832721652791,0.0,5.5,0.0018763036943678,False
340612,38.101274925675,16.448658002173,41.092781627306,-0.41291299877769,33.735796381278,5.5,0.037959599690866,True
53460,38.28720843337,24.350772764823,45.468904869039,-0.43634682820205,34.156176143542,5.5,0.052821773739584,True
441284,39.73722906205,13.86299311653,32.904219751212,-0.42407744058016,35.486677949497,5.5,0.048899133588773,True
109600,49.32297022806,18.221544858515,22.961530937553,-0.95185312964105,47.429229712077,5.5,0.14560964447752,False
26269,38.330356255138,21.103531972933,38.145201870138,-0.43272631631404,34.164760660627,5.5,0.034605991332066,True
339559,16.563270515323,20.040043454638,21.466110715852,-0.2746998830805,23.386024927684,0.90001357411446,0.036807660981796,False
266206,1.4213013236181,19.006793300941,20.809356188883,-0.13146844200056,0.0,2.1987809457113,0.02011082408989,False
243062,38.292680777736,22.042354939767,46.247660034993,-0.43993390100643,34.195331533354,5.5,0.037686144673177,True
25105,18.695971971602,21.714850783574,22.962146055297,-0.15172003190297,44.446629591468,0.5,0.03696543411182,False
154215,38.767547090498,23.978827876733,49.647076538876,-0.39199611777335,34.169126965559,5.5,0.034312349248469,True
22806,39.523880302731,17.559753815443,37.202314174359,-0.40478258473491,35.07071728425,5.5,0.078056277604685,True
154310,48.408170454227,21.539520232915,38.685839021375,-0.59485182567287,47.705820884872,2.4808532639677,0.016723483961549,False
268048,,16.320211002411,20.536924743081,-0.51588296363489,47.024780435924,5.5,0.024864825525674,False
54782,37.951704199665,16.492422515237,35.077576778124,-0.42349913774103,33.69534881136,5.5,0.044300246728843,True
243235,38.07861778928,17.100069194828,34.315296467705,-0.45007490889875,34.073589290186,5.5,-0.011490051121922,True
24947,49.797995989913,16.222558600912,17.796215783311,-0.63855476729611,46.97511699944,5.5,0.070263645763985,False
177653,,18.971430572297,50.416185236723,-0.33765267363061,48.263585764663,5.5,0.0055680925515829,False
19714,38.258748950881,15.3682402808,31.979410016702,-0.40865100826529,33.847741023803,5.5,0.014870930399339,True
25854,38.417193547046,22.963992335077,49.736441722443,-0.43651523544155,34.287755006274,5.5,0.041919816902092,True
119991,,17.083250016409,42.35450895664,-0.46401830274778,47.497015913903,5.5,0.06426124779831,False
122068,49.64483815244,21.395674586595,24.023971547048,-0.88135388212352,47.599617868707,5.5,0.054271083455723,False
288773,,19.413430232461,429.7430449163,-1.6857524635058,60.0,0.5,0.047844947848741,False
25843,39.287402009376,22.918830154819,48.627162802434,-0.41331106757842,34.926127951491,5.5,0.071535478806172,True
15113,,23.273532437464,25.959789319958,-0.037998329254469,18.582638247875,0.5,0.032510865467051,False
364933,38.089435631714,17.986070105229,39.195459596233,-0.39966225646493,33.579220299372,5.5,0.013296728054793,True
240316,37.606032590551,13.453661306698,28.853422439223,-0.41041298196156,33.213961881064,5.5,0.028186924706626,True
158485,47.68590058043,22.882084222933,38.264242861703,-0.68338056828352,45.048186076205,5.5,0.1620931111885,False
38259,38.785434760163,22.404753778873,47.738246336404,-0.42841081036232,34.577877916902,5.5,0.054441830099515,True
240214,38.306200866702,17.568268740206,36.642523529786,-0.40550499781374,33.860971223208,5.5,0.0084653786828416,True
339402,39.100129180989,23.404692785059,49.453219296695,-0.41895219354607,34.797578998331,5.5,0.076261620487536,True
339312,17.493183061131,19.688245561446,21.682158210172,-0.12945897632548,3.569368057876,5.5,0.056506517139237,False
25773,21.261255307384,21.75873191018,29.210474014899,-0.054856758704844,0.0,3.7620587186352,-0.032626642200267,False
169800,40.342741545652,16.285674139151,32.44140664755,-0.43401482516971,36.1895128255,5.5,0.060895826371071,True
26330,9.7881360432364,22.646204426055,25.540570532923,-0.14264915008679,0.0,4.3050147411045,0.048414408713559,False
94436,39.369775151567,21.970977232892,42.009906975929,-0.3960022265401,34.817874389251,5.5,0.078023405535349,True
292424,39.001142216961,15.075025939881,27.900148315595,-0.44766752190811,34.974576186029,5.5,0.036394312842442,True
107272,43.259705873558,21.067946111096,39.396975644389,-0.56776247274868,43.131920966521,2.0743008748049,0.018467741621741,False
109442,47.134217870604,19.951480423813,28.601148665213,-0.68993064160084,47.303571493729,1.8874981827256,0.11154991838993,False
272082,48.498089464938,22.011419024913,41.573421927021,-0.61890528322798,48.12302939138,2.2507309052042,0.041385983815625,False
26548,46.129476454352,16.478517216813,19.476473839616,-0.47963436644246,42.371274450946,5.5,0.022263441992781,False
132190,49.369312273847,23.180761912398,25.056445923456,-1.0629723580822,47.673536440015,5.5,0.079200311980892,False
94980,40.446014618495,16.082618803159,33.843576550192,-0.43859967256426,36.336201160751,5.5,0.063431120564269,True
26320,,18.995138932281,19.671215337141,-0.01,44.746954415708,2.8597310334523,0.034754824022535,False
109459,46.160577632786,21.761471038652,40.410484806255,-0.39250926112816,41.568169209897,5.5,0.027368063631343,False
122085,,11.999863065889,12.865028255422,-0.01,40.791678760424,1.6050712317575,0.04718163083014,False
149457,40.483770606997,20.080460973252,39.770798600544,-0.39843869388657,35.959704886161,5.5,0.07504169962906,True
95267,38.192526380475,17.910081093656,34.650611639345,-0.43630907975737,34.061136683362,5.5,0.024315218664143,True
55039,39.078592657278,24.909852094123,52.622695872469,-0.42195722859287,34.806683765285,5.5,0.07940180776905,True
157870,20.011147064524,23.544980110685,24.538256917114,-0.21109542878922,11.472057197891,5.5,0.031981544024257,False
132259,17.858948118559,21.437069110635,22.669556124941,-0.32632612954129,23.231489577859,0.93985761250058,0.030275499367826,False
25465,38.703536028013,16.154564264251,32.569795575108,-0.43262919426968,34.537005288196,5.5,0.048343220140707,True
438279,45.452248581755,15.218953666553,39.205006998666,-0.51743943158322,43.210445817171,3.7482894423435,0.044014873247991,False
26359,48.613821119408,20.692647943782,29.350350823458,-1.9221436867467,50.64639060032,0.5,0.030940028594493,False
22363,,20.310902415398,81.782478642806,-1.9129671290109,56.365234507144,0.5,0.021049196271392,False
238581,,22.501513978683,50.726234652105,-0.043240445800199,0.0,3.4172182710323,-0.26494422077644,False
38296,38.167305930001,19.322171084079,40.659339818067,-0.46270566990917,34.271605154991,5.5,0.031116936671555,True
177466,,20.155872680649,34.923810307197,-0.46934768657308,48.240880770496,5.5,0.012105961085906,False
244382,39.543748214977,17.288649934803,35.552186798503,-0.41356205251086,35.185120952338,5.5,0.021210100291677,True
374803,38.880807806429,16.296053038705,35.435211359722,-0.42992956343657,34.688114420893,5.5,0.011646025310212,True
38227,19.867104806641,23.988157443165,24.987913328848,-0.20092382487969,10.89573051618,5.5,0.032657749878677,False
55088,39.275506296752,16.714052370425,34.148195971843,-0.43465451646168,35.128389981153,5.5,0.070499309088588,True
340599,39.180518375225,15.06747919358,41.987541854925,-0.41450935972173,34.831852188105,5.5,0.24412998393882,True
94145,49.307807805312,18.733128809355,36.459738352063,-0.40620834241412,44.870275020648,5.5,0.054933029648143,False
339948,39.194022666031,16.01892945232,37.055953351853,-0.33867656375683,33.871650143789,5.5,0.032657990125883,True
272085,47.990259244972,20.838211599053,42.418498035842,-0.39541245759625,43.431569193008,5.5,0.037359892342622,False
169993,,18.559189000129,45.899586477413,-0.37133976283397,49.218036412583,5.5,0.016576479472758,False
19806,19.021810726375,16.130787725716,16.669118822701,-0.41119490774485,14.638091952345,5.5,0.008374557412854,False
169983,,18.58521553093,19.067243409821,-0.01,33.474862293181,3.8842473053416,0.025581717744492,False
354948,49.950696200218,13.152699299007,18.191779579821,-0.69712318985547,47.36497984033,5.5,0.026157611132114,False
119992,47.965669344144,15.00017005797,25.768664701647,-0.86224560356952,49.15440658839,1.2486996968881,0.063865027933937,False
266208,17.064088703835,17.096233609878,17.811058991221,-0.01,41.293113689793,1.775843258371,0.038939884590809,False
259697,49.526574339804,21.659332583102,25.409893921755,-0.37302891359191,60.0,0.5,0.010661061016561,False
123892,21.739239959812,20.069428722998,24.352838183146,-0.13002732776231,7.8762861647322,5.5,-0.022047766908588,False
98847,38.221519524977,20.959263210098,42.574855911519,-0.44025368915355,34.12714648217,5.5,0.05833737541807,True
364804,18.698965371596,18.71708508596,19.670805918644,-0.35616633979262,29.668251795134,0.5,0.018534011780691,False
25436,37.846411016377,15.357816289899,29.965306015925,-0.45227503447949,33.860865276623,5.5,0.00045459042585723,True
25496,38.447517017213,22.279936170251,47.978037340457,-0.41710641740209,34.12592722223,5.5,0.065737303150445,True
149429,,12.631546759283,17.632869341632,-0.093215037780908,0.0,0.5,0.020009547786914,False
372807,22.197628958156,14.482982493737,16.078930801235,-0.15734442986685,16.851619046526,3.1256170882694,0.055976873313827,False
240307,40.002921338358,13.719435654758,30.737087681408,-0.41841981958415,35.694896831637,5.5,0.050266343961789,True
25445,38.247844315013,22.692760961875,48.493102202539,-0.44659422795922,34.211601291667,5.5,0.035741698204345,True
272115,37.813724587404,15.501474255272,32.845612128831,-0.44355476549651,33.749823177509,5.5,0.026837167363497,True
25540,48.945441022917,16.949048648433,18.098345783774,-2.7067011028091,50.388855144836,0.5,0.051768228772119,False
149885,38.965880664683,17.581068587241,33.939301351996,-0.43420094118688,34.814432185692,5.5,0.081486742647519,True
132242,39.793727479736,18.228076508831,35.394067214571,-0.40730040645203,35.368092718974,5.5,0.089202146129403,True
161859,49.372042413616,19.40519655189,38.519725531319,-0.41632289172432,45.042319324403,5.5,0.057686158924623,False
272125,38.108885748119,24.227826182325,51.26609544315,-0.42652360805541,33.882712090148,5.5,0.0039435017767278,True
54595,38.427055502923,24.138583751447,40.6258081278,-0.47852862520802,34.660169381778,5.5,0.017484420925343,True
38275,39.235204684151,18.986356967781,40.960044313126,-0.40574226993349,34.792574545659,5.5,0.08770902129067,True
38277,38.900541928534,21.775280992395,46.857450741883,-0.42202694548769,34.629338736085,5.5,0.072844148544372,True
85651,38.762993777457,18.611170553586,38.171838781735,-0.40466830636945,34.308573185346,5.5,0.077524573827114,True
132266,15.642455175025,18.562759051269,21.255265632338,-0.30042048448209,28.647196187755,0.5,0.040024736435099,False
366313,38.9076231576,21.363317756026,46.718822180146,-0.39771297959927,34.375302289715,5.5,0.065243430072051,True
336259,39.335634538952,15.014459603137,43.195455647167,-0.41413377920512,34.983024519247,5.5,0.19377803674763,True
313380,,19.203009480073,53.652742632832,-1.6524411691345,54.774169309294,0.5,0.032349886080835,False
149395,21.387848478458,21.740830760971,28.34146311527,-0.12564487069908,26.359041588383,1.4860563155846,-0.046527915266028,False
151671,20.605647426991,20.918648922882,21.7562783673,-0.29195613178966,14.43155947132,5.5,0.026234110245365,False
154277,24.081138565003,16.768374077426,17.507434592065,-0.24088965220678,16.598198470427,5.5,0.031494156922315,False
214704,37.977817188258,21.727493922772,41.141266308839,-0.4104205072687,33.585827010032,5.5,0.019169736191883,True
120784,39.450284094765,16.758507876266,33.128723163062,-0.42660109470142,35.224878067318,5.5,0.080475623603661,True
149383,48.212795182837,16.221944550295,23.539314397895,-0.47281457742197,44.400385576739,5.5,0.052091113667811,False
244060,,16.900758889745,63.353898631159,-0.029138769159668,0.0,3.1047302548611,-0.23150716527857,False
15185,49.373812455646,16.48648917856,17.042398386826,-1.3567671869667,48.045240498583,5.5,0.024497743631257,False
25776,49.974720891583,15.870427557504,23.753375033166,-0.5187212442244,46.499708335346,5.5,0.068186892131744,False
438286,41.916159249071,13.10055106666,42.682182544275,-0.45350543515191,37.941426650193,5.5,0.030394236982775,True
151638,39.559213154849,19.519549207665,44.429824225254,-0.43212233536657,35.387795273064,5.5,0.12777753559652,True
439266,,12.870195468565,195.81236101464,-1.3169203741312,60.0,0.5,0.038620959483003,False
336233,17.910325500123,18.562183078437,20.235606132459,-0.14769136660644,5.7053951898089,5.5,0.04873283689802,False
243242,38.206191906516,18.738832186945,35.26318310458,-0.42050095161448,33.919488559126,5.5,0.034726489766113,True
154307,19.057474602997,22.469990244603,24.641747486347,-0.27073159105644,30.012973911965,0.63699493772711,0.045935202223966,False
96764,43.352918264783,17.327981106347,32.90537723384,-0.5053724364664,40.901513005684,3.9242706684882,0.015720628128466,False
455148,37.99544094509,13.100169308033,27.542786798564,-0.43612002438233,33.862260315699,5.5,0.045381937648571,True
240258,24.733079630627,17.815936924329,18.506529338507,-0.20361412802426,19.839324227281,3.4120906491769,0.026225413710747,False
161819,24.724550925751,25.575144032427,27.120058526748,-0.1152629790662,9.0858536487068,5.5,0.056670801025936,False
94979,40.0843863547,18.337075720227,36.789498960513,-0.40872418045295,35.674168111999,5.5,0.098456253489086,True
21922,4.4726107303039,19.70327490407,20.859507304778,-0.21795645520204,22.397707704316,0.5,0.015519722738825,False
288756,48.730137516278,17.261266957162,30.014050760846,-0.52292337351117,45.283049609759,5.5,0.020236090799195,False
382976,49.959052249862,14.539227054013,30.612157459103,-0.61069963229493,47.007416549521,5.5,0.09585369998445,False
53455,39.873170633504,20.74251828758,38.216181952078,-0.43225790450034,35.703061034351,5.5,0.058793265716573,True
120746,49.071100981297,15.926125786527,28.893329107621,-0.6130750309364,46.130901583332,5.5,0.062403218910734,False
243001,,20.121296523772,20.654237240837,-0.01,42.28057114939,1.4425482190279,0.026063874156503,False
132196,49.531678178792,21.238965577794,28.409628401864,-0.95313752324969,47.64048955921,5.5,0.13195005727857,False
169986,47.950228497731,15.397355442801,27.068760838687,-0.90807397366504,49.20184658077,1.1923040064861,0.01277186686002,False
53328,40.392872576696,20.403683086472,38.560182691911,-0.43074745654727,36.208140178471,5.5,0.11893357308491,True
109608,48.020810944509,20.443541727077,26.624686729796,-1.8636152358502,50.117215030745,0.5,0.031734627792686,False
438281,45.359363193359,17.020474494045,51.244641739315,-0.6724864553962,46.250641751491,1.5030909070784,0.056024134696747,True
125764,,12.318021040493,22.468962031526,-0.088899860827872,0.0,0.68637806306945,0.064817935841889,False
26406,38.417968971751,16.02309815439,33.443705168774,-0.42049676485528,34.13122294295,5.5,0.03468887781431,True
125540,27.388031446312,23.131258456298,24.689571798654,-0.11335259625377,11.485768097785,5.5,-0.014085575095921,False
54354,38.327112723278,17.311518019422,36.42014298049,-0.45675009598844,34.380615825525,5.5,0.029506865236555,True
217413,37.702142985884,18.89736458102,37.506929218481,-0.4236772573765,33.447577026813,5.5,0.0078419662292924,True
22275,,14.937587341207,18.528463311417,-0.10779042249688,21.582008898102,0.5,0.030038729038096,False
441283,38.891138026359,17.44913002303,38.188641614965,-0.42273954094031,34.627134633496,5.5,0.071422600310892,True
149394,48.946737030236,20.882641194193,32.616790258886,-0.61423716110898,46.012100458245,5.5,0.07809614022852,False
107268,47.221944724104,19.845418611092,35.213654519165,-0.76297999323151,47.341091989641,1.9117362839931,0.13935591395429,False
109462,39.34114558092,17.504763008516,37.131796783022,-0.42550811727976,35.10488600404,5.5,0.079290077361204,True
434470,38.101395837805,15.930011207115,28.937030522386,-0.46838347616619,34.252919261259,5.5,0.0096786162765449,True
22944,,18.012164432154,18.87966824904,-0.01,41.301153721221,1.2493142639491,0.044461683640783,False
122072,46.093327265969,21.270205761791,40.632020644145,-0.76919528889837,47.229269808646,1.3315201506214,0.039960349313769,False
434820,38.329260025338,14.070522422004,34.935838228833,-0.45191616759848,34.340549361487,5.5,0.027326670629626,True
244057,23.816760074212,15.074190306142,29.956992311587,-0.057535051056952,0.0,4.2393413551014,-0.1236303762963,False
53371,39.573446577065,24.599307868873,44.209210223659,-0.42146505484376,35.296549083072,5.5,0.037910157974147,True
214037,38.304596353819,19.976605116964,38.605845043938,-0.46664390342337,34.441773281144,5.5,0.040345564479534,True
217404,,22.92083463549,45.376808345609,-0.38309797127387,48.283061878227,5.5,0.011832283407519,False
132248,39.118556896214,20.604201596941,42.871159747777,-0.44309230440027,35.050413940524,5.5,0.020171626928014,True
313382,20.487160728236,19.622464142603,20.729459352918,-0.14554213242865,8.1019990792516,5.5,0.037294248807683,False
217426,49.269676448954,26.501120305754,32.504766570016,-0.72014646687307,46.76662613935,5.5,0.038365083021771,False
259879,38.154756135075,15.948561509269,34.750132506708,-0.44456421123259,34.100082386442,5.5,0.046129311052541,True
163788,,22.624234640492,22.889995111301,-1.9249679840081,60.0,5.5,0.0069947658854634,False
154314,18.976361053714,17.337287731768,25.243554974635,-0.12221537687555,30.384874431533,1.0756077744369,-0.058290956370287,False
404813,38.477894586503,16.487705797912,33.488020602036,-0.38665737350697,33.815982101768,5.5,-0.010841470446565,True
122383,35.828110970665,17.553544075194,18.548228245965,-0.081139985819495,13.612642004764,5.5,-0.007741309290883,False
243227,,18.752602473974,22.751116150052,-0.083007895462374,0.0,0.5,0.021075085956142,False
272110,37.531061902587,16.61415685299,36.657789762782,-0.42964214227647,33.33556369723,5.5,0.02982937018934,True
240274,37.802524053472,21.679896708514,43.85452204227,-0.46637326154606,33.937459339232,5.5,0.060630854908518,True
93195,47.304050529036,18.641614926127,32.941636697466,-0.64581474420488,47.040722312081,2.1798989351579,0.052364899100191,False
124083,38.725053170957,15.935602411953,32.102299133951,-0.4387237431109,34.616401963513,5.5,0.020865131950704,True
214683,,17.390077150747,18.164961891177,-0.01,37.52676714641,2.4174784499504,0.043764418918969,False
14738,18.851077616892,18.856888587217,21.200124584968,-0.18379196647857,9.0434517918708,5.5,0.071016960570663,False
269497,38.676921519672,15.573264017446,32.198026848965,-0.48068797716215,34.926957046859,5.5,0.019074611068391,True
26267,45.933106130175,21.773530607813,36.950289405759,-0.55812540372584,45.459712288347,2.2885037651834,0.074341655518166,False
268053,23.788188194873,18.431758799908,20.19737352344,-0.21476777823717,15.395109625722,5.5,0.025065579970058,False
26258,,19.407541983257,19.728489806192,-0.62493603970041,45.484411840223,5.5,0.011886953111363,False
271058,0.5096459153066,13.802704370175,14.699585728861,-0.01,38.48248355034,1.6634482861576,0.046931400134216,False
364321,48.658418412898,18.248820899245,29.681054252296,-1.0588977812776,50.441205430643,0.89570879624796,0.027427103716811,False
313407,38.979370463539,18.038807228912,32.005392715966,-0.42910677310612,34.778637802485,5.5,0.019663353200142,True
151640,39.002385373881,21.069323374142,49.91018275121,-0.45859259139221,35.071744385123,5.5,0.1553703633565,True
133207,17.89913094468,24.447541054229,25.821707355902,-0.154931488762,6.2645507100851,5.5,0.040455767723435,False
133622,38.145433798278,21.725991469309,39.016815077382,-0.46537826031566,34.27210538873,5.5,0.04771019983451,True
149846,,18.449978494167,21.112446775192,-0.13645195743322,11.960156142347,5.5,-0.024076464037457,False
163826,20.675101549321,18.478167306928,19.655645135294,-0.093824264136774,35.923460926536,1.0605285343811,0.037024609789009,False
182031,38.334478042448,27.039541942982,50.716725728291,-0.44360029385552,34.270993725971,5.5,0.12641571961775,True
339213,38.175237047701,18.581461826008,39.608516421286,-0.45858824459127,34.244558801744,5.5,0.041694193792119,True
38271,38.667877433444,19.52535502736,34.850943205183,-0.44489153384544,34.616186853302,5.5,0.02654065192329,True
26194,43.48732951076,23.764867402976,48.982022309604,-0.51958220778278,43.972389454885,1.7675484295007,0.031863484258238,True
30122,38.045567742643,23.409767453473,50.446772348444,-0.43155933301989,33.868707925355,5.5,0.038355025309041,True
259401,6.7581578524749,14.344709491098,15.374581378947,-0.15038747438177,0.0,3.4510389944455,0.01370992100665,False
119982,47.564707205818,18.866073488434,30.541666733507,-0.65129827954033,47.795558666726,1.8567785716572,0.13016319223713,False
251548,38.252875140773,22.216793261315,44.581043048546,-0.40407728639547,33.791939330829,5.5,0.020785829245792,True
441200,47.614763483883,14.158545446086,16.427478572868,-1.0384246809367,51.377087961845,0.5,0.10402530151892,False
434819,38.214189113449,14.108714331271,36.031555118,-0.45380374596045,34.242069330586,5.5,0.060831545827787,True
85545,47.274740477697,19.4615034342,34.366399852114,-0.70952122834265,47.148723228469,2.0920795284316,0.047353136128836,False
64521,36.581991434559,24.030589844374,43.113485863441,-0.41294454176811,32.216846349583,5.5,0.0041928809635273,True
26367,15.899895811484,20.202681875083,21.590350192045,-0.23276719597259,23.924582524724,0.90203014710187,0.033992155477557,False
26362,21.610479078719,18.897247363548,20.603334702608,-0.15839321943389,10.230176037281,5.5,-0.0021642587995746,False
244087,23.24291375912,17.841267004867,20.106506798246,-0.077556880913889,0.0010967130211255,5.5,4.9473962590289e-05,False
149854,,17.251327278576,24.867868477606,-0.13296132294381,25.834319724486,0.5,-0.054251536519042,False
214670,38.975102935446,14.337482100615,30.219165410725,-0.42904672409495,34.773782343455,5.5,0.057194340713091,True
214063,38.1630918298,17.229871494506,32.158523938545,-0.45382052202047,34.19111888146,5.5,0.014986989622287,True
243213,33.335313003987,19.536959951734,20.891923921588,-0.11408551370055,17.535210270541,5.5,-0.0083626113859707,False
85659,46.382226185244,16.784401183075,30.802139521248,-0.51135920316981,42.857183855521,5.5,0.073295242574634,False
133681,38.515784256518,20.20418146489,36.52871257147,-0.39251784154409,33.923476223396,5.5,0.026417644719757,True
125596,39.11818601662,18.990745238633,38.324931662715,-0.41788536226992,34.804651732779,5.5,0.016967775280872,True
354677,,15.750756411844,16.713287201591,-0.15303223448009,19.118419163548,5.5,-0.016920909886111,False
339573,14.08286768748,16.959313652248,17.875778081564,-0.25585319252572,29.352915940702,0.5,0.021071623858491,False
266210,43.275180553317,19.606923071369,38.139740529112,-0.36981647502634,38.40097142908,5.5,0.031264739112986,False
276837,39.399009916234,18.508282107672,41.034948880101,-0.44363259779937,35.335821490026,5.5,0.059044504083086,True
438388,21.057623557289,12.596409277746,21.387792509729,-0.061563628772004,0.0,4.0586763773937,-0.072801390323153,False
149431,14.955517677349,14.728727937974,19.060596571381,-0.15677432481844,13.643228120939,2.22025476186,0.027850870259662,False
434809,38.320659888144,16.685524719472,30.535311309084,-0.47934164413548,34.560162841997,5.5,0.010694566191148,True
340597,22.855064823445,16.018026318429,17.674324489391,-0.20464416936361,14.046786324858,5.5,0.063266728413957,False
26393,,20.19820901131,152.64796760217,-0.042458460521475,60.0,4.7811624544345,-0.012558574784189,False
336270,39.297698649913,13.994828955066,39.947555914777,-0.39355777611581,34.717525302414,5.5,0.054281113696294,True
119983,44.906469253936,15.024857398619,25.18919210637,-0.67385263148701,44.680086185075,2.1604316235595,0.023318503068326,False
349949,38.904370237139,16.740012250521,33.764406100679,-0.43065439728825,34.718733568346,5.5,0.033971985112314,True
107299,46.279812013008,20.903367203268,38.67727433769,-0.61575252169098,45.389320304529,2.6605175369683,0.059976531087522,False
269724,48.698384555134,11.854629228906,27.322178259228,-0.46059321901452,44.784816655191,5.5,0.026198336311654,False
25880,38.822092728565,20.691817755777,42.759862178006,-0.4171887501429,34.501355804933,5.5,0.07914576954233,True
